id,char,pinyins,script_type,hsk_level
11642,筹,chóu,simplified,7-9
11647,签,qiān,simplified,5
11649,简,jiǎn,simplified,3
11656,箇,gè,neutral,
11664,箏,zhēng,traditional,
11672,算,suàn,neutral,2
11682,管,guǎn,neutral,3
11692,箫,xiāo,simplified,
11694,箭,jiàn,neutral,6
11698,箱,xiāng,neutral,3
11713,節,jié|jiē,traditional,
11717,範,fàn,traditional,
11719,篆,zhuàn,neutral,
11720,篇,piān,neutral,2
11722,築,zhù|zhú,traditional,
11742,篝,gōu,neutral,
11745,篠,xiǎo,neutral,
11746,篡,cuàn,neutral,
11749,篤,dǔ,traditional,
11754,篩,shāi|shī,traditional,
11759,篮,lán,simplified,2
11762,篱,lí,neutral,
11768,篷,péng,neutral,7-9
11789,簌,sù,neutral,
11790,簍,lǒu|lǚ|jù,traditional,
11810,簡,jiǎn,traditional,
11816,簧,huáng,neutral,
11833,簸,bǒ|bò,neutral,
11838,簽,qiān,traditional,
11839,簾,lián,traditional,
11840,簿,bù|bó,neutral,
11844,籃,lán,traditional,
11853,籌,chóu|táo,traditional,
11854,籍,jí|jiè,neutral,5
11857,籐,téng,neutral,
11873,籠,lóng|lǒng,traditional,
11877,籤,qiān,traditional,
11885,籬,lí,traditional,
11891,籲,yù,traditional,
11892,米,mǐ,neutral,1
11900,类,lèi,simplified,3
11902,籽,zǐ,neutral,
11914,粉,fěn,neutral,6
11923,粒,lì,neutral,7-9
11928,粗,cū,neutral,4
11929,粘,zhān|nián,neutral,7-9
11941,粤,yuè,simplified,7-9
11942,粥,zhōu|yù,neutral,6
11944,粧,zhuāng,neutral,
11947,粪,fèn,simplified,7-9
11951,粮,liáng,neutral,4
11962,粹,cuì|suì,neutral,7-9
11966,粽,zòng,neutral,7-9
11967,精,jīng|qíng|jìng,neutral,3
11974,糅,róu,neutral,
11979,糊,hú|hū|hù,neutral,5
11990,糕,gāo,neutral,5
11991,糖,táng,neutral,3
11992,糗,qiǔ,neutral,
11994,糙,cāo,neutral,7-9
12000,糟,zāo,neutral,5
12008,糧,liáng,traditional,
12013,糬,shǔ,neutral,
12028,系,xì|jì,neutral,1
12031,糾,jiū|jiǎo,traditional,
12033,紀,jì|jǐ,traditional,
12037,約,yuē|yāo|yào|dì,traditional,
12038,紅,hóng|gōng|jiàng,traditional,
12042,紉,rèn,traditional,
12044,紋,wén|wèn,traditional,
12046,納,nà,traditional,
12049,紐,niǔ,traditional,
12052,紓,shū,traditional,
12053,純,chún|zhǔn|tún|quán|zī|zhūn,traditional,
12058,紙,zhǐ,traditional,
12059,級,jí,traditional,
12060,紛,fēn,traditional,
12065,素,sù,neutral,6
12066,紡,fǎng|bǎng|fàng,traditional,
12067,索,suǒ,neutral,5
12072,紧,jǐn,simplified,3
12076,紫,zǐ,neutral,5
12079,紮,zā|zhā,neutral,
12080,累,lèi|léi|lěi|lǜ|liè,neutral,1
12081,細,xì,traditional,
12084,紳,shēn,traditional,
12090,紹,shào|chāo,traditional,
12099,終,zhōng,traditional,
12101,組,zǔ|qū,traditional,
12103,絆,bàn,traditional,
12113,結,jié|jì|jiē,traditional,
12118,絕,jué,traditional,
12127,絞,jiǎo|xiáo|jiào,traditional,
12130,絡,luò|lào,traditional,
12131,絢,xuàn|xún,traditional,
12135,給,gěi|jǐ|xiá,traditional,
12137,絨,róng,traditional,
12143,絮,xù|chù|nǜ|nà,neutral,7-9
12146,統,tǒng,traditional,
12147,絲,sī,traditional,
12151,絶,jué,traditional,
12162,綁,bǎng,traditional,
12180,經,jīng|jìng,traditional,
12189,綜,zōng|zèng|zòng,traditional,
12193,綠,lǜ,traditional,
12195,綢,chóu|tāo|diào,traditional,
12204,綫,xiàn,traditional,
12206,維,wéi|yí,traditional,
12210,綱,gāng,traditional,
12211,網,wǎng,traditional,
12220,綻,zhàn,traditional,
12222,綽,chuò|chāo,traditional,
12223,綾,líng,traditional,
12224,綿,mián,traditional,
12235,緊,jǐn,traditional,
12243,緒,xù,traditional,
12251,線,xiàn,traditional,
12254,緝,jī|qì|qī|jí,traditional,
12260,緣,yuán|yuàn,traditional,
12265,編,biān|biǎn|biàn,traditional,
12266,緩,huǎn,traditional,
12269,緬,miǎn,traditional,
12272,緯,wěi,traditional,
12277,練,liàn,traditional,
12284,緻,zhì,traditional,
12290,縁,yuán,neutral,
12297,縈,yíng,traditional,
12316,縛,fù,traditional,
12324,縣,xiàn|xuán,traditional,
12332,縫,fèng|féng,traditional,
12335,縮,suō|sù,traditional,
12338,縱,zòng|cóng|zǒng,traditional,
12344,縷,lǚ,traditional,
12350,總,zǒng|zōng|cōng,traditional,
12351,績,jī,traditional,
12354,繁,fán|pó|pán,neutral,5
12356,繃,běng|bēng|bèng,traditional,
12359,繆,móu|jiū|miù|mù|miào|liáo|liǎo|liào|lù,traditional,
12373,織,zhī|zhì,traditional,
12383,繞,rào|rǎo,traditional,
12386,繡,xiù,traditional,
12394,繩,shéng|yìng|mǐn|shèng,traditional,
12395,繪,huì|guì,traditional,
12396,繫,xì|jì,traditional,
12404,繳,jiǎo|zhuó|jiào|hé,traditional,
12413,繼,jì,traditional,
12414,繽,bīn,traditional,
12429,續,xù,traditional,
12432,纏,chán,traditional,
12437,纔,cái|shān,traditional,
12439,纖,xiān|jiān,traditional,
12449,纠,jiū,simplified,6
12451,红,hóng|gōng,simplified,2
12455,约,yuē|yāo,simplified,3
12456,级,jí,simplified,2
12459,纪,jì|jǐ,simplified,3
12460,纫,rèn,simplified,
12464,纯,chún,simplified,4
12466,纱,shā,simplified,7-9
12468,纳,nà,simplified,6
12470,纵,zòng,simplified,6
12472,纷,fēn,simplified,4
12473,纸,zhǐ,simplified,2
12474,纹,wén|wèn,simplified,7-9
12475,纺,fǎng,simplified,7-9
12478,纽,niǔ,simplified,7-9
12480,线,xiàn,simplified,3
12484,练,liàn,simplified,2
12485,组,zǔ,simplified,2
12486,绅,shēn,simplified,7-9
12487,细,xì,simplified,4
12488,织,zhī,simplified,5
12489,终,zhōng,simplified,3
12490,绉,zhòu,simplified,
12491,绊,bàn,simplified,
12494,绍,shào,simplified,1
12495,绎,yì,simplified,7-9
12496,经,jīng|jìng,simplified,2
12498,绑,bǎng,simplified,7-9
12499,绒,róng,simplified,5
12500,结,jié|jiē,simplified,2
12502,绕,rào|rǎo,simplified,5
12505,绘,huì,simplified,6
12506,给,gěi|jǐ,simplified,1
12507,绚,xuàn,simplified,
12509,络,luò|lào,simplified,4
12510,绝,jué,simplified,3
12511,绞,jiǎo,simplified,7-9
12512,统,tǒng,simplified,4
12515,绢,juàn,simplified,
12516,绣,xiù,simplified,7-9
12520,继,jì,simplified,3
12522,绩,jì|jī,simplified,2
12523,绪,xù,simplified,6
12526,续,xù,simplified,3
12529,绰,chuò|chāo,simplified,7-9
12532,绳,shéng,simplified,7-9
12533,维,wéi,simplified,4
12534,绵,mián,simplified,7-9
12536,绷,bēng|běng|bèng,simplified,7-9
12537,绸,chóu,simplified,7-9
12541,综,zōng|zèng,simplified,4
12544,绿,lǜ|lù,simplified,2
12545,缀,zhuì,simplified,7-9
12550,缅,miǎn,simplified,7-9
12551,缆,lǎn,simplified,7-9
12552,缇,tí,simplified,
12554,缉,jī|qī,simplified,7-9
12564,缓,huǎn,simplified,4
12567,编,biān,simplified,4
12569,缘,yuán,simplified,6
12573,缜,zhěn,simplified,
12574,缝,fèng|féng,simplified,7-9
12577,缠,chán,simplified,7-9
12586,缩,suō|sù,simplified,4
12587,缪,móu|miào|miù,simplified,
12590,缭,liáo,simplified,
12597,缴,jiǎo|zhuó,simplified,7-9
12601,缸,gāng,neutral,7-9
12603,缺,quē|kuǐ,neutral,3
12613,罄,qìng,neutral,
12625,罐,guàn,neutral,7-9
12626,网,wǎng,neutral,1
12629,罔,wǎng|wáng,neutral,
12630,罕,hǎn|hàn,neutral,7-9
12632,罗,luó|luō,neutral,7-9
12635,罚,fá,simplified,5
12643,罢,bà|ba,neutral,6
12650,罩,zhào,neutral,7-9
12651,罪,zuì,neutral,6
12655,置,zhì,neutral,4
12657,罰,fá,traditional,
12659,署,shǔ,neutral,7-9
12662,罵,mà,traditional,
12664,罷,bà|pí|pì|bǐ|ba|bǎi,traditional,
12678,羅,luó|luō|luo,traditional,
12681,羈,jī,traditional,
12683,羊,yáng,neutral,3
12687,美,měi,neutral,3
12693,羔,gāo,neutral,
12703,羞,xiū,neutral,7-9
12706,羡,xiàn|yán|yí,neutral,7-9
12709,群,qún,neutral,3
12713,羨,xiàn,neutral,
12714,義,yì|yí|xī,traditional,
12734,羽,yǔ|hù,neutral,5
12738,翁,wēng|wěng,neutral,7-9
12742,翅,chì,neutral,7-9
12755,習,xí,traditional,
12757,翔,xiáng,neutral,7-9
12761,翘,qiào|qiáo,simplified,7-9
12769,翠,cuì,neutral,7-9
12770,翡,fěi,neutral,
12785,翰,hàn,neutral,
12794,翹,qiào|qiáo,traditional,
12796,翻,fān,neutral,4
12797,翼,yì,neutral,7-9
12801,耀,yào,neutral,6
12802,老,lǎo,neutral,1
12804,考,kǎo,neutral,1
12805,耄,mào,neutral,
12806,者,zhě,neutral,2
12812,耋,dié,neutral,
12813,而,ér|néng,neutral,2
12814,耍,shuǎ,neutral,7-9
12817,耐,nài|néng,neutral,5
12822,耕,gēng,neutral,7-9
12824,耗,hào|máo|mào,neutral,6
12825,耘,yún,neutral,
12852,耳,ěr|réng,neutral,4
12855,耶,yé|yē|xié,neutral,
12860,耻,chǐ,neutral,7-9
12862,耽,dān,neutral,7-9
12871,聆,líng,neutral,
12875,聊,liáo|liú,neutral,4
12876,聋,lóng,simplified,7-9
12877,职,zhí,neutral,3
12885,联,lián,neutral,3
12887,聖,shèng,traditional,
12889,聘,pìn|pìng,neutral,6
12891,聚,jù,neutral,4
12895,聞,wén|wèn,traditional,
12907,聪,cōng,simplified,5
12912,聯,lián,traditional,
12913,聰,cōng,traditional,
12915,聲,shēng,traditional,
12916,聳,sǒng,traditional,
12920,職,zhí|tè,traditional,
12926,聽,tīng,traditional,
12927,聾,lóng,traditional,
12932,肃,sù,simplified,5
12934,肅,sù,traditional,
12935,肆,sì|tì,neutral,7-9
12936,肇,zhào,neutral,7-9
12938,肉,ròu|rù,neutral,1
12940,肋,lē|lèi|lè|jīn,neutral,
12941,肌,jī|jì,neutral,5
12944,肏,cào,neutral,
12951,肖,xiào|xiāo,neutral,7-9
12953,肘,zhǒu,neutral,
12955,肚,dù|dǔ,neutral,4
12956,肛,gāng,neutral,
12958,肝,gān,neutral,6
12961,肠,cháng,simplified,5
12962,股,gǔ,neutral,6
12963,肢,zhī|shì,neutral,7-9
12965,肤,fū,simplified,5
12966,肥,féi|bǐ,neutral,4
12970,肩,jiān|xián,neutral,5
12971,肪,fáng,neutral,7-9
12972,肫,zhūn|chún|tún|zhuō,neutral,
12975,肮,āng|háng|gāng,neutral,
12976,肯,kěn,neutral,5
12979,育,yù|zhòu|yō,neutral,2
12981,肴,yáo,neutral,
12987,肺,fèi|pèi,neutral,6
12992,肿,zhǒng,simplified,6
12993,胀,zhàng,simplified,7-9
12994,胁,xié,simplified,6
12996,胃,wèi,neutral,5
12999,胆,dǎn|tán|tǎn|dá,neutral,5
13005,背,bèi|bēi,neutral,2
13007,胎,tāi,neutral,7-9
13015,胖,pàng|pán|pàn,neutral,3
13019,胚,pēi,neutral,7-9
13021,胜,shèng|xīng|qìng|shēng,neutral,3
13023,胞,bāo|páo|pào,neutral,6
13026,胡,hú,neutral,5
13041,胰,yí,neutral,
13044,胳,gē|gé|gā,neutral,7-9
13047,胶,jiāo|xiáo,simplified,5
13049,胸,xiōng,neutral,4
13054,能,néng|tái|nái|nài|xióng,neutral,1
13059,脂,zhī|zhǐ,neutral,7-9
13062,脅,xié|xiàn|xī,traditional,
13063,脆,cuì,neutral,5
13065,脈,mài|mò,traditional,
13066,脉,mài|mò,neutral,7-9
13067,脊,jí|jǐ,neutral,7-9
13072,脏,zàng|zāng,simplified,2
13073,脐,qí,simplified,
13074,脑,nǎo,simplified,1
13076,脓,nóng,simplified,
13079,脖,bó|bō,neutral,7-9
13083,脚,jiǎo|jué,neutral,2
13100,脫,tuō,traditional,
13104,脯,pú|fǔ,neutral,
13106,脱,tuō|tuì,simplified,4
13113,脸,liǎn,simplified,2
13114,脹,zhàng|cháng,traditional,
13119,脾,pí|pái|bì|pì,neutral,5
13127,腆,tiǎn,neutral,
13131,腊,là|xī,neutral,7-9
13132,腋,yè,neutral,
13133,腌,yān|ā|āng,neutral,
13135,腎,shèn,traditional,
13137,腐,fǔ,neutral,4
13138,腑,fǔ,neutral,
13141,腔,qiāng|kòng,neutral,7-9
13142,腕,wàn,neutral,7-9
13158,腥,xīng,neutral,7-9
13159,腦,nǎo|nào,traditional,
13164,腫,zhǒng,traditional,
13167,腮,sāi,neutral,
13169,腰,yāo,neutral,4
13172,腳,jiǎo|jué,traditional,
13177,腸,cháng,traditional,
13178,腹,fù,neutral,7-9
13179,腺,xiàn,neutral,7-9
13180,腻,nì,simplified,7-9
13183,腾,téng,simplified,7-9
13184,腿,tuǐ,neutral,2
13185,膀,bǎng|pāng|páng|bàng|pǎng,neutral,7-9
13195,膊,bó|pò|liè,neutral,7-9
13200,膏,gāo|gào,neutral,7-9
13211,膚,fū|lú,traditional,
13213,膜,mó,neutral,6
13214,膝,xī,neutral,7-9
13216,膟,lǜ,neutral,
13217,膠,jiāo|jiǎo|háo|nǎo,traditional,
13225,膨,péng|pèng,neutral,7-9
13226,膩,nì,traditional,
13236,膳,shàn,neutral,7-9
13243,膺,yīng,neutral,
13246,膽,dǎn,traditional,
13247,膾,kuài,traditional,
13248,膿,nóng,traditional,
13249,臀,tún,neutral,
13251,臂,bì|bei,neutral,7-9
13255,臆,yì|yǐ,neutral,
13258,臉,liǎn,traditional,
13259,臊,sāo|sào,neutral,7-9
13262,臍,qí,traditional,
13273,臘,là|liè,traditional,
13280,臟,zàng,traditional,
13284,臣,chén,neutral,7-9
13286,臥,wò,neutral,
13289,臨,lín|lìn,traditional,
13291,自,zì,neutral,2
13294,臭,chòu|xiù,neutral,5
13300,至,zhì|dié,neutral,3
13301,致,zhì|zhuì,neutral,4
13307,臺,tái,traditional,
13318,舅,jiù,neutral,7-9
13319,舆,yú,simplified,7-9
13320,與,yǔ|yú|yù,traditional,
13321,興,xìng|xīng|xìn,traditional,
13322,舉,jǔ,traditional,
13323,舊,jiù,traditional,
13325,舌,shé|guā,neutral,6
13326,舍,shě|shè|shì,neutral,5
13329,舐,shì,neutral,
13331,舒,shū|yù,neutral,2
13333,舔,tiǎn|tān,neutral,7-9
13335,舖,pù,neutral,
13340,舛,chuǎn,neutral,
13343,舞,wǔ,neutral,3
13344,舟,zhōu,neutral,7-9
13355,航,háng,neutral,4
13357,般,bān|pán|bǎn|bō,neutral,2
13361,舰,jiàn,simplified,6
13362,舱,cāng,simplified,7-9
13366,舵,duò,neutral,7-9
13368,舷,xián,neutral,
13370,船,chuán,neutral,2
13371,舺,xiá,neutral,
13384,艇,tǐng,neutral,7-9
13401,艘,sōu,neutral,7-9
13402,艙,cāng,traditional,
13424,良,liáng|liǎng,neutral,4
13425,艰,jiān,simplified,5
13426,艱,jiān,traditional,
13427,色,sè|shǎi,neutral,2
13428,艳,yàn,neutral,5
13432,艷,yàn,traditional,
13435,艺,yì,simplified,3
13439,艾,ài|yì,neutral,7-9
13443,节,jié|jiē,simplified,2
13452,芋,yù|yú|xū|yǔ,neutral,
13459,芒,máng|huāng|huǎng|wáng,neutral,7-9
13466,芙,fú,neutral,
13470,芝,zhī,neutral,7-9
13478,芥,jiè|gài,neutral,
13479,芦,lú|lǔ|hù,neutral,7-9
13485,芬,fēn,neutral,7-9
13486,芭,bā|pā,neutral,7-9
13488,芯,xīn|xìn,neutral,7-9
13490,花,huā,neutral,1
13492,芳,fāng,neutral,7-9
13498,芹,qín,neutral,
13502,芽,yá,neutral,7-9
13518,苍,cāng,simplified,7-9
13520,苏,sū,neutral,6
13522,苑,yuàn|yuān|yù|yùn,neutral,
13525,苔,tái|tāi,neutral,
13528,苗,miáo,neutral,7-9
13532,苛,kē|hē,neutral,7-9
13535,苞,bāo|páo|biāo,neutral,
13540,苣,jù|qǔ,neutral,
13542,若,ruò|ré|rè|rě,neutral,6
13543,苦,kǔ|gǔ|hù,neutral,3
13554,英,yīng|yāng,neutral,2
13562,苹,píng|pēng,neutral,3
13571,茂,mào,neutral,7-9
13572,范,fàn,neutral,3
13573,茄,jiā|qié,neutral,6
13574,茅,máo,neutral,7-9
13578,茉,mò,neutral,
13583,茎,jīng,simplified,7-9
13590,茕,qióng,simplified,
13609,茨,cí,neutral,
13612,茫,máng|huǎng,neutral,7-9
13613,茬,chá|chí,neutral,
13614,茭,jiāo|xiào|qiào,neutral,
13618,茱,zhū,neutral,
13619,茲,zī|cí,traditional,
13622,茵,yīn,neutral,
13623,茶,chá,neutral,1
13626,茹,rú,neutral,
13633,荀,xún,neutral,
13636,荃,quán|chuò,neutral,
13642,草,cǎo|zào,neutral,2
13649,荐,jiàn,neutral,7-9
13651,荒,huāng|huǎng|kāng|huáng,neutral,7-9
13653,荔,lì,neutral,
13659,荚,jiá,simplified,
13665,荠,jì|qí,simplified,
13666,荡,dàng,simplified,7-9
13668,荣,róng,neutral,5
13669,荤,hūn|xūn,simplified,
13672,荧,yíng,simplified,7-9
13676,荫,yīn|yìn,simplified,7-9
13680,药,yào,simplified,2
13688,荷,hé|hè|hē,neutral,7-9
13693,荼,tú|chá|yé|shū,neutral,
13706,莉,lì|lí|chí,neutral,
13707,莊,zhuāng,traditional,
13711,莎,shā|suō|suī,neutral,
13716,莓,méi,neutral,
13719,莖,jīng|yīng,traditional,
13727,莞,guǎn|wǎn|guān,neutral,
13729,莠,yǒu|xiù,neutral,
13740,莫,mò|mù,neutral,7-9
13746,莱,lái,simplified,
13747,莲,lián,simplified,7-9
13749,莴,wō,simplified,
13752,获,huò,simplified,4
13755,莺,yīng,simplified,
13758,莽,mǎng|máng,neutral,7-9
13768,菇,gū,neutral,7-9
13771,菊,jú,neutral,7-9
13773,菌,jūn|jùn,neutral,6
13789,菜,cài,neutral,1
13793,菠,bō,neutral,
13802,菩,pú|bèi|bó,neutral,7-9
13808,華,huá|huā|huà|kuā,traditional,
13810,菱,líng,neutral,
13811,菲,fēi|fěi|fèi,neutral,
13817,菸,yān|yū|yù,neutral,
13828,萃,cuì,neutral,
13829,萄,táo,neutral,5
13835,萊,lái,traditional,
13837,萌,méng|míng,neutral,7-9
13839,萎,wēi|wěi|wèi,neutral,7-9
13854,萝,luó,neutral,7-9
13862,营,yíng,simplified,3
13864,萧,xiāo,simplified,7-9
13865,萨,sà,simplified,7-9
13869,萬,wàn,traditional,
13878,萵,wō,traditional,
13886,落,luò|là|lào|luō,neutral,3
13898,葉,yè|shè,traditional,
13912,著,zhù|zhuó|chú|zhāo|zháo|zhe,neutral,4
13916,葛,gé|gě,neutral,
13922,葡,pú|bèi,neutral,5
13924,董,dǒng|zhǒng,neutral,7-9
13932,葫,hú,neutral,
13933,葬,zàng,neutral,7-9
13938,葱,cōng|chuāng,neutral,7-9
13942,葵,kuí,neutral,
13947,葺,qì,neutral,
13955,蒂,dì,neutral,7-9
13969,蒐,sōu|huì,neutral,
13978,蒙,méng|mēng|měng,neutral,6
13981,蒜,suàn,neutral,7-9
13984,蒟,jǔ,neutral,
14003,蒲,pú|bó,neutral,
14009,蒸,zhēng,neutral,7-9
14012,蒻,ruò,neutral,
14013,蒼,cāng|cǎng,traditional,
14021,蓄,xù,neutral,7-9
14026,蓉,róng,neutral,
14028,蓋,gài|gě,traditional,
14046,蓝,lán|la,simplified,2
14061,蓬,péng|pèng,neutral,7-9
14063,蓮,lián|liǎn,traditional,
14098,蔑,miè,neutral,7-9
14100,蔓,màn|mán|wàn,neutral,7-9
14101,蔔,bó|bo,traditional,
14104,蔗,zhè,neutral,
14107,蔚,wèi|yù,neutral,
14118,蔥,cōng,traditional,
14125,蔬,shū|shǔ,neutral,5
14126,蔭,yīn|yìn,traditional,
14136,蔷,qiáng,simplified,
14141,蔼,ǎi,simplified,7-9
14142,蔽,bì|biē|piē,neutral,7-9
14148,蕃,fān|bō|fán|pí,neutral,
14153,蕈,xùn|tán,neutral,
14154,蕉,jiāo|qiáo|qiāo,neutral,3
14155,蕊,ruǐ|juǎn,neutral,
14186,蕩,dàng|tāng|tàng,traditional,
14190,蕭,xiāo,traditional,
14207,蕾,lěi,neutral,7-9
14213,薄,báo|bó|bò|bù,neutral,4
14216,薇,wēi,neutral,
14219,薊,jì,traditional,
14226,薑,jiāng,traditional,
14236,薛,xuē,neutral,
14247,薦,jiàn,traditional,
14250,薩,sà,traditional,
14251,薪,xīn,neutral,6
14256,薯,shǔ,neutral,6
14257,薰,xūn,neutral,
14282,藉,jí|jiè,neutral,
14286,藍,lán|la,traditional,
14288,藏,cáng|zàng|zāng,neutral,6
14292,藓,xiǎn,simplified,
14294,藕,ǒu,neutral,
14302,藝,yì,traditional,
14309,藤,téng,neutral,7-9
14310,藥,yào|shuò|lüè,traditional,
14314,藩,fān|fán,neutral,
14330,藹,ǎi,traditional,
14343,蘆,lú|lǔ,traditional,
14344,蘇,sū,traditional,
14347,蘊,yùn,traditional,
14348,蘋,píng|pín,traditional,
14354,蘑,mó,neutral,7-9
14382,蘭,lán,traditional,
14393,蘸,zhàn,neutral,7-9
14400,蘿,luó,traditional,
14415,虎,hǔ|hù,neutral,5
14416,虏,lǔ,simplified,7-9
14417,虐,nüè,neutral,7-9
14418,虑,lǜ|bì,simplified,4
14421,虔,qián,neutral,7-9
14422,處,chù|chǔ|jù,traditional,
14427,虚,xū,simplified,5
14428,虛,xū,traditional,
14431,虞,yú,neutral,
14432,號,hào|háo,traditional,
14440,虧,kuī,traditional,
14444,虫,chóng|huǐ,neutral,4
14450,虱,shī,neutral,
14458,虹,hóng|jiàng|hòng|gòng,neutral,7-9
14461,虼,gè,neutral,
14462,虽,suī,simplified,2
14463,虾,xiā|há,neutral,7-9
14465,蚀,shí,simplified,7-9
14466,蚁,yǐ,neutral,
14467,蚂,mǎ|mà|mā,simplified,
14475,蚊,wén,neutral,7-9
14484,蚓,yǐn,neutral,
14486,蚕,cán|tiǎn,neutral,
14494,蚝,háo|cì,neutral,
14500,蚣,gōng|zhōng,neutral,
14501,蚤,zǎo|zhǎo,neutral,
14512,蚯,qiū,neutral,
14514,蚱,zhà,neutral,
14529,蛀,zhù,neutral,
14536,蛇,shé|yí|tuó|chí,neutral,5
14540,蛋,dàn,neutral,1
14543,蛎,lì,simplified,
14554,蛙,wā|jué,neutral,7-9
14556,蛛,zhū,neutral,
14565,蛤,há|gé|hā|é,neutral,
14575,蛮,mán,neutral,7-9
14577,蛰,zhé,neutral,
14580,蛳,sī,simplified,
14586,蛹,yǒng,neutral,
14591,蛾,é|yǐ,neutral,
14593,蜀,shǔ,neutral,7-9
14595,蜂,fēng,neutral,7-9
14600,蜇,zhē|zhé,neutral,
14601,蜈,wú,neutral,
14602,蜉,fú,neutral,
14603,蜊,lí,neutral,
14606,蜍,chú|yú,neutral,
14611,蜒,yán|yàn|dàn,neutral,
14612,蜓,tíng|diàn,neutral,
14616,蜗,wō,simplified,
14617,蜘,zhī,neutral,
14619,蜚,fēi|fěi|pèi|bèi,neutral,
14621,蜜,mì,neutral,7-9
14626,蜡,là|qù|zhà|jí,neutral,7-9
14627,蜢,měng|mèng,neutral,
14628,蜣,qiāng,neutral,
14630,蜥,xī,neutral,
14645,蜴,yì|xí,neutral,
14652,蜻,qīng|jīng,neutral,
14656,蜿,wān|wǎn,neutral,
14664,蝇,yíng,simplified,7-9
14671,蝎,xiē|hé,neutral,
14678,蝕,shí|lì|lóng,traditional,
14680,蝗,huáng,neutral,
14682,蝙,biān|pián,neutral,
14688,蝟,wèi,traditional,
14689,蝠,fú,neutral,
14692,蝣,yóu,neutral,
14695,蝦,xiā|há|jiǎ,traditional,
14697,蝨,shī,neutral,
14709,蝴,hú,neutral,
14711,蝶,dié|tiē,neutral,
14713,蝸,wō|luó|guǒ,traditional,
14723,螂,láng,neutral,
14724,螃,páng|bǎng,neutral,
14734,融,róng,neutral,6
14751,螞,mǎ|mā|mà,traditional,
14755,螢,yíng,traditional,
14764,螫,shì|zhē,neutral,
14779,螺,luó,neutral,7-9
14785,蟀,shuài,neutral,
14796,蟋,xī,neutral,
14802,蟑,zhāng,neutral,
14803,蟒,mǎng|měng,neutral,
14835,蟲,chóng|zhòng|tóng,traditional,
14842,蟹,xiè,neutral,
14844,蟻,yǐ|jǐ,traditional,
14847,蟾,chán,neutral,
14854,蠅,yíng,traditional,
14870,蠕,rú,neutral,
14880,蠟,là,traditional,
14883,蠢,chǔn,neutral,7-9
14884,蠣,lì,traditional,
14906,蠹,dù,neutral,
14908,蠻,mán,traditional,
14913,血,xuè|xiě,neutral,3
14918,衅,xìn,neutral,7-9
14919,衆,zhòng|zhōng,traditional,
14925,行,xíng|háng|héng|xìng|hàng,neutral,1
14926,衍,yǎn|yán,neutral,7-9
14932,術,shù,traditional,
14933,衔,xián,simplified,7-9
14934,衕,tòng|tóng|dòng,traditional,
14936,街,jiē,neutral,2
14939,衚,hú,traditional,
14940,衛,wèi,traditional,
14942,衝,chōng|chǒng|chòng,traditional,
14943,衞,wèi,neutral,
14946,衡,héng,neutral,6
14947,衢,qú,neutral,
14948,衣,yī|yì,neutral,1
14950,补,bǔ,neutral,3
14953,表,biǎo,neutral,2
14956,衫,shān,neutral,3
14957,衬,chèn,simplified,3
14961,衰,shuāi|suō|cuī,neutral,7-9
14968,衷,zhōng|zhòng,neutral,7-9
14976,衿,jīn|qìn,neutral,
14978,袁,yuán,neutral,7-9
14979,袂,mèi|yì,neutral,
14988,袋,dài,neutral,4
14990,袍,páo|bào,neutral,7-9
14995,袒,tǎn|zhàn,neutral,
14999,袖,xiù,neutral,6
15005,袜,wà|mò,neutral,4
15013,袤,mào|móu,neutral,
15020,被,bèi|bì|pī|pì,neutral,3
15022,袭,xí,simplified,7-9
15026,袱,fú,neutral,7-9
15042,裁,cái,neutral,5
15043,裂,liè|liě,neutral,6
15046,装,zhuāng,simplified,2
15047,裆,dāng,simplified,
15056,裏,lǐ,traditional,
15061,裔,yì,neutral,7-9
15062,裕,yù,neutral,7-9
15066,裙,qún,neutral,3
15069,補,bǔ,traditional,
15070,裝,zhuāng,traditional,
15074,裡,lǐ,neutral,
15077,裤,kù,simplified,3
15092,裳,shang|cháng,neutral,
15093,裴,péi|féi,neutral,
15097,裸,luǒ,neutral,7-9
15098,裹,guǒ,neutral,4
15102,製,zhì,traditional,
15112,複,fù|fú,traditional,
15114,褉,xiè,neutral,
15116,褋,dié,neutral,
15118,褍,duān|tuān,neutral,
15121,褐,hè,neutral,
15123,褒,bāo,neutral,
15138,褡,dā,neutral,
15147,褪,tuì|tùn,neutral,
15149,褬,sǎng,neutral,
15155,褲,kù,traditional,
15159,褶,zhě|dié|xí,neutral,
15164,褻,xiè,traditional,
15173,襄,xiāng,neutral,
15181,襌,dān,traditional,
15191,襖,ǎo,traditional,
15200,襟,jīn,neutral,
15201,襠,dāng,traditional,
15207,襦,rú,neutral,
15211,襪,wà,traditional,
15216,襯,chèn,traditional,
15219,襲,xí,traditional,
15232,西,xī,neutral,1
15234,要,yào|yāo|yǎo,neutral,1
15239,覆,fù,neutral,7-9
15244,見,jiàn|xiàn,traditional,
15248,規,guī|guì|xù,traditional,
15252,覓,mì,traditional,
15255,視,shì,traditional,
15259,覚,jué,neutral,
15274,覩,dǔ,traditional,
15275,親,qīn|qìng,traditional,
15288,覷,qù,traditional,
15291,覺,jué|jiào,traditional,
15294,覽,lǎn|làn,traditional,
15297,觀,guān|guàn,traditional,
